created_date,text,tweet_url,from_user_id,from_user_name,is_mention,to_user_id,to_user_screen_name,tweet_id,tweet_type
2022-12-02T09:12:10.000Z,"RT @bernamadotcom: 📌Barisan Kabinet diumum petang ini - PM Anwar

📌Barisan Kabinet akan dipanggil ke mesyuarat khas Isnin ini - PM Anwar ht…",https://twitter.com/MXborarose/status/1598605934703833088,106669711,bernamadotcom,FALSE,168429580,MXborarose,1.60E+18,retweeted
2022-12-02T09:12:10.000Z,"RT @NewsBFM: JUST IN: Anwar Ibrahim has confirmed that he will announce the Cabinet line-up later today. 

The Prime Minister says newly ap…",https://twitter.com/MrJejal/status/1598605934456340480,296694466,NewsBFM,FALSE,423481688,MrJejal,1.60E+18,retweeted
2022-12-02T09:12:06.000Z,"RT @farzanahayani_: Muhyiddin 9 hari
Ismail Sabri 9 hari

Dato Seri Anwar Ibrahim 8 hari. Siapa  yang gagal sebenarnya?",https://twitter.com/mkiadm/status/1598605918119559168,1.01E+18,farzanahayani_,FALSE,1.50E+18,mkiadm,1.60E+18,retweeted
2022-12-02T09:12:05.000Z,"RT @NotTommyThomas: Mahathir angkat sumpah 10 Mei 2018.

13 Menteri pertama pada 21 Mei 2018 (11 hari selepas PM).

13 Menteri lain &amp; semua…",https://twitter.com/Firdausi_Fauzi/status/1598605914470510593,1.48E+18,NotTommyThomas,FALSE,2826474560,Firdausi_Fauzi,1.60E+18,retweeted
2022-12-02T09:12:04.000Z,"RT @MalaysiaGazette: ((LIVE)) Pengumuman Barisan Jemaah Menteri Oleh Perdana Menteri, Datuk Seri Anwar Ibrahim https://t.co/ATLFxJM7pT",https://twitter.com/syfqharffn/status/1598605910712414208,1600369057,MalaysiaGazette,FALSE,3006139274,syfqharffn,1.60E+18,retweeted
2022-12-02T09:12:03.000Z,"RT @subhi_karma: A 25-year-old girl Khusi Pal (name changed) in her complaint told police that:

Anwar posed as Annu to befriend her 8 year…",https://twitter.com/raashtrawadi/status/1598605907394371584,3037063876,subhi_karma,FALSE,9.28E+17,raashtrawadi,1.60E+18,retweeted
2022-12-02T09:11:59.000Z,"RT @bernamadotcom: 📌Barisan Kabinet diumum petang ini - PM Anwar

📌Barisan Kabinet akan dipanggil ke mesyuarat khas Isnin ini - PM Anwar ht…",https://twitter.com/nuhjerlaaque/status/1598605891708014592,106669711,bernamadotcom,FALSE,8.31E+17,nuhjerlaaque,1.60E+18,retweeted
2022-12-02T09:11:59.000Z,"RT @adzman86: Sifir paling cerdik:

Mahiaddin 9 hari = PAS dalam Kabinet = Berjaya

Ismail 9 hari = PAS dalam Kabinet = Berjaya

Anwar 7 ha…",https://twitter.com/NarumiHana/status/1598605890252582913,616323964,adzman86,FALSE,217431759,NarumiHana,1.60E+18,retweeted
2022-12-02T09:11:54.000Z,"RT @tanjooilong: Anwar confirms slim cabinet line-up !!

@arifsetia2013d @ayg16 @billibear3 @borneobah @celineyeoh8888 @cheong_desmond @dev…",https://twitter.com/LowElsielow/status/1598605867510730753,144067671,tanjooilong,FALSE,1142077052,LowElsielow,1.60E+18,retweeted
2022-12-02T09:11:53.000Z,"I got pass on auction!! Guys, dont waste time @ferdicahyo5 @Mafi22722200 @anwar_cho3 @Robiulhosend @Kamal063623 @Akutauakudiam16 @newelkhawaga @midi_rose @muhamadnur212 @MDSHAKI23026304 @zalam0070 @AshikRohman17 @rashik_biswas https://t.co/CE5IIpp2la",https://twitter.com/DARK_ONIK/status/1598605863954128896,1.46E+18,ferdicahyo5,FALSE,1.45E+18,DARK_ONIK,1.60E+18,quoted
2022-12-02T09:11:53.000Z,"I love Light Years, got pass on auction! @Laxi36726333 @BcsSulaiman @Anny16021997 @wewen157 @ShajibH78069196 @Renaldi22661694 @Salamrpi22 @Forhad87483136 @nguyen7814 @ferdicahyo5 @Mafi22722200 @anwar_cho3 @Robiulhosend https://t.co/93QCM2C9Nc",https://twitter.com/LV16610568/status/1598605863765295104,1.31E+18,Laxi36726333,FALSE,1.14E+18,LV16610568,1.60E+18,quoted
2022-12-02T09:11:52.000Z,"RT @bernamadotcom: 📌Barisan Kabinet diumum petang ini - PM Anwar

📌Barisan Kabinet akan dipanggil ke mesyuarat khas Isnin ini - PM Anwar ht…",https://twitter.com/AmirulRasid_/status/1598605858854039552,106669711,bernamadotcom,FALSE,486665005,AmirulRasid_,1.60E+18,retweeted
2022-12-02T09:11:49.000Z,"Thanks for the giveway.We are feeling very greatful for joining this giveway.  

@AderanL

@anwar_sekhul

@elfa80115660 https://t.co/rOUoNCeLFW",https://twitter.com/SJibonanondo/status/1598605846774415360,103505670,AderanL,FALSE,1.53E+18,SJibonanondo,1.60E+18,quoted
2022-12-02T09:11:46.000Z,"RT @nizambakeri: Kalau Anwar umum Kabinet lengkap hari ini, sebenarnya dia PM paling cepat umum Kabinet lengkap sejak Pak Lah selepas PRU12…",https://twitter.com/ElyNbl/status/1598605834527080448,26931750,nizambakeri,FALSE,1082949938,ElyNbl,1.60E+18,retweeted
2022-12-02T09:11:45.000Z,"Ikuti Pengumuman Kabinet Kerajaan Baharu oleh YAB Dato' Seri Anwar Ibrahim, Perdana Menteri Malaysia

#PM10 #DemiPertiwi #Malaysia

https://t.co/tZnNjt2zXK",https://twitter.com/afiqazni/status/1598605832295305216,423122767,afiqazni,FALSE,423122767,afiqazni,,
2022-12-02T09:11:43.000Z,"RT @nizambakeri: Kalau Anwar umum Kabinet lengkap hari ini, sebenarnya dia PM paling cepat umum Kabinet lengkap sejak Pak Lah selepas PRU12…",https://twitter.com/maryamjxy/status/1598605822061600768,26931750,nizambakeri,FALSE,1937230926,maryamjxy,1.60E+18,retweeted
2022-12-02T09:11:40.000Z,"RT @nizambakeri: Kalau Anwar umum Kabinet lengkap hari ini, sebenarnya dia PM paling cepat umum Kabinet lengkap sejak Pak Lah selepas PRU12…",https://twitter.com/arcmarputra/status/1598605812095516672,26931750,nizambakeri,FALSE,1.28E+18,arcmarputra,1.60E+18,retweeted
2022-12-02T09:11:38.000Z,"RT @bernamadotcom: 📌Barisan Kabinet diumum petang ini - PM Anwar

📌Barisan Kabinet akan dipanggil ke mesyuarat khas Isnin ini - PM Anwar ht…",https://twitter.com/PMR_LahadDatu/status/1598605802511949826,106669711,bernamadotcom,FALSE,8.42E+17,PMR_LahadDatu,1.60E+18,retweeted
2022-12-02T09:11:34.000Z,"RT @bernamadotcom: 📌Barisan Kabinet diumum petang ini - PM Anwar

📌Barisan Kabinet akan dipanggil ke mesyuarat khas Isnin ini - PM Anwar ht…",https://twitter.com/izzuanjoelati/status/1598605783167799296,106669711,bernamadotcom,FALSE,750774104,izzuanjoelati,1.60E+18,retweeted
2022-12-02T09:11:31.000Z,RT @bharianmy: Saksikan secara langsung Pengumuman Kabinet oleh Perdana Menteri Datuk Seri Anwar Ibrahim jam 5 petang ini di https://t.co/l…,https://twitter.com/Dee_cmbrr/status/1598605771897729029,63070483,bharianmy,FALSE,1.40E+18,Dee_cmbrr,1.60E+18,retweeted
2022-12-02T09:11:31.000Z,"RT @NewsBFM: Anwar Ibrahim was spotted entering the Prime Minister’s Office in Putrajaya at 4.29pm. 

He is expected to announce the Cabine…",https://twitter.com/ArepZul/status/1598605770672771073,296694466,NewsBFM,FALSE,287037231,ArepZul,1.60E+18,retweeted
2022-12-02T09:11:28.000Z,"RT @subhi_karma: A 25-year-old girl Khusi Pal (name changed) in her complaint told police that:

Anwar posed as Annu to befriend her 8 year…",https://twitter.com/MadnessHoney/status/1598605761789456389,3037063876,subhi_karma,FALSE,116708536,MadnessHoney,1.60E+18,retweeted
2022-12-02T09:11:28.000Z,RT @fmtoday: JUST IN: Anwar to lay down ‘new rules’ for Cabinet on Monday,https://twitter.com/Shahhrulazri/status/1598605759147016192,102098902,fmtoday,FALSE,2156798150,Shahhrulazri,1.60E+18,retweeted
2022-12-02T09:11:25.000Z,RT @fmtoday: JUST IN: Anwar to lay down ‘new rules’ for Cabinet on Monday,https://twitter.com/AshMuhammadArmz/status/1598605745766932483,102098902,fmtoday,FALSE,1.43E+18,AshMuhammadArmz,1.60E+18,retweeted
2022-12-02T09:11:21.000Z,"RT @hellioz666: Kalau zafrul jadi mf lagi, anwar dan bangang berpisah tiada.",https://twitter.com/nraimano/status/1598605729975664640,146626722,hellioz666,FALSE,2353362414,nraimano,1.60E+18,retweeted
2022-12-02T09:11:20.000Z,"RT @adzman86: Sifir paling cerdik:

Mahiaddin 9 hari = PAS dalam Kabinet = Berjaya

Ismail 9 hari = PAS dalam Kabinet = Berjaya

Anwar 7 ha…",https://twitter.com/Firdausi_Fauzi/status/1598605724489502720,616323964,adzman86,FALSE,2826474560,Firdausi_Fauzi,1.60E+18,retweeted
